SK_ID_CURR,PROB_DEFAULT,PREDIKSI,STATUS
105791,0.1875,0,LAYAK
105802,0.7649,1,TIDAK LAYAK
105807,0.7338,1,TIDAK LAYAK
105809,0.1659,0,LAYAK
105816,0.3583,0,LAYAK
105817,0.1378,0,LAYAK
105824,0.384,0,LAYAK
105832,0.3933,0,LAYAK
105856,0.1986,0,LAYAK
105865,0.1573,0,LAYAK
105899,0.7422,1,TIDAK LAYAK
105906,0.0684,0,LAYAK
105916,0.4388,0,LAYAK
105923,0.4047,0,LAYAK
105937,0.4743,0,LAYAK
105965,0.1974,0,LAYAK
105966,0.3535,0,LAYAK
105968,0.6263,0,LAYAK
105973,0.2205,0,LAYAK
105976,0.6991,1,TIDAK LAYAK
105978,0.3698,0,LAYAK
105979,0.2431,0,LAYAK
105991,0.4295,0,LAYAK
105998,0.6614,0,LAYAK
105999,0.2154,0,LAYAK
106000,0.642,0,LAYAK
106001,0.2724,0,LAYAK
106010,0.5012,0,LAYAK
106011,0.1527,0,LAYAK
106013,0.788,1,TIDAK LAYAK
106015,0.1472,0,LAYAK
106026,0.1451,0,LAYAK
106032,0.2508,0,LAYAK
106035,0.8242,1,TIDAK LAYAK
106040,0.3759,0,LAYAK
106041,0.7867,1,TIDAK LAYAK
106044,0.1785,0,LAYAK
106053,0.6014,0,LAYAK
106054,0.1091,0,LAYAK
106065,0.7288,1,TIDAK LAYAK
106081,0.3314,0,LAYAK
106083,0.3436,0,LAYAK
106087,0.1778,0,LAYAK
106090,0.7443,1,TIDAK LAYAK
106101,0.0679,0,LAYAK
106102,0.3157,0,LAYAK
106109,0.4038,0,LAYAK
106116,0.5266,0,LAYAK
106150,0.0521,0,LAYAK
106155,0.6733,0,LAYAK
106166,0.0792,0,LAYAK
106176,0.8108,1,TIDAK LAYAK
106189,0.3123,0,LAYAK
106199,0.485,0,LAYAK
106205,0.5647,0,LAYAK
106206,0.4664,0,LAYAK
106211,0.1985,0,LAYAK
106214,0.2795,0,LAYAK
106216,0.3061,0,LAYAK
106217,0.42,0,LAYAK
106225,0.5157,0,LAYAK
106249,0.3386,0,LAYAK
106256,0.5663,0,LAYAK
106258,0.3568,0,LAYAK
106261,0.2496,0,LAYAK
106262,0.6676,0,LAYAK
106264,0.0638,0,LAYAK
106271,0.2746,0,LAYAK
106276,0.2824,0,LAYAK
106277,0.721,1,TIDAK LAYAK
106286,0.5518,0,LAYAK
106293,0.1923,0,LAYAK
106295,0.5593,0,LAYAK
106296,0.2857,0,LAYAK
106297,0.6481,0,LAYAK
106298,0.189,0,LAYAK
106311,0.2935,0,LAYAK
106314,0.384,0,LAYAK
106320,0.2794,0,LAYAK
106334,0.4072,0,LAYAK
106346,0.7571,1,TIDAK LAYAK
106347,0.2524,0,LAYAK
106349,0.3394,0,LAYAK
106354,0.381,0,LAYAK
106360,0.2794,0,LAYAK
106373,0.6064,0,LAYAK
106377,0.4895,0,LAYAK
106386,0.6171,0,LAYAK
106387,0.297,0,LAYAK
106391,0.1741,0,LAYAK
106401,0.7383,1,TIDAK LAYAK
106411,0.498,0,LAYAK
106413,0.8436,1,TIDAK LAYAK
106426,0.4432,0,LAYAK
106427,0.3376,0,LAYAK
106428,0.55,0,LAYAK
106434,0.3346,0,LAYAK
106438,0.334,0,LAYAK
106440,0.3637,0,LAYAK
106441,0.1918,0,LAYAK
106452,0.4066,0,LAYAK
106453,0.4066,0,LAYAK
106454,0.3248,0,LAYAK
106457,0.6231,0,LAYAK
106484,0.3072,0,LAYAK
106488,0.5427,0,LAYAK
106491,0.6547,0,LAYAK
106514,0.5518,0,LAYAK
106527,0.4217,0,LAYAK
106528,0.244,0,LAYAK
106529,0.0405,0,LAYAK
106534,0.6657,0,LAYAK
106550,0.7552,1,TIDAK LAYAK
106577,0.2699,0,LAYAK
106585,0.4124,0,LAYAK
106590,0.1298,0,LAYAK
106607,0.3327,0,LAYAK
106610,0.6652,0,LAYAK
106611,0.32,0,LAYAK
106612,0.3402,0,LAYAK
106624,0.3868,0,LAYAK
106631,0.0534,0,LAYAK
106647,0.8084,1,TIDAK LAYAK
106660,0.7466,1,TIDAK LAYAK
106674,0.1966,0,LAYAK
106687,0.142,0,LAYAK
106712,0.3755,0,LAYAK
106713,0.4734,0,LAYAK
106717,0.3453,0,LAYAK
106720,0.2971,0,LAYAK
106721,0.5779,0,LAYAK
106724,0.3449,0,LAYAK
106735,0.4056,0,LAYAK
106739,0.3884,0,LAYAK
106740,0.48,0,LAYAK
106754,0.4143,0,LAYAK
106760,0.7537,1,TIDAK LAYAK
106761,0.4291,0,LAYAK
106784,0.5697,0,LAYAK
106787,0.3917,0,LAYAK
106797,0.0736,0,LAYAK
106798,0.5594,0,LAYAK
106802,0.6439,0,LAYAK
106803,0.4691,0,LAYAK
106804,0.8233,1,TIDAK LAYAK
106805,0.1263,0,LAYAK
106810,0.6729,0,LAYAK
106812,0.8034,1,TIDAK LAYAK
106813,0.4046,0,LAYAK
106817,0.6657,0,LAYAK
106822,0.4235,0,LAYAK
106823,0.0894,0,LAYAK
106827,0.2571,0,LAYAK
106841,0.4433,0,LAYAK
106851,0.8106,1,TIDAK LAYAK
106852,0.4461,0,LAYAK
106853,0.5564,0,LAYAK
106854,0.8734,1,TIDAK LAYAK
106861,0.3879,0,LAYAK
106873,0.5164,0,LAYAK
106877,0.3307,0,LAYAK
106878,0.1127,0,LAYAK
106881,0.499,0,LAYAK
106900,0.1247,0,LAYAK
106906,0.3126,0,LAYAK
106907,0.7659,1,TIDAK LAYAK
106914,0.7556,1,TIDAK LAYAK
106916,0.5053,0,LAYAK
106924,0.1373,0,LAYAK
106931,0.3846,0,LAYAK
106936,0.4728,0,LAYAK
106937,0.6453,0,LAYAK
106938,0.2088,0,LAYAK
106939,0.4817,0,LAYAK
106943,0.5033,0,LAYAK
106944,0.7648,1,TIDAK LAYAK
106967,0.3978,0,LAYAK
106980,0.2302,0,LAYAK
106986,0.3985,0,LAYAK
106987,0.1316,0,LAYAK
106990,0.1388,0,LAYAK
107013,0.1134,0,LAYAK
107023,0.3455,0,LAYAK
107033,0.2851,0,LAYAK
107037,0.5969,0,LAYAK
107048,0.2202,0,LAYAK
107071,0.2784,0,LAYAK
107081,0.0526,0,LAYAK
107113,0.5747,0,LAYAK
107130,0.2641,0,LAYAK
107131,0.1226,0,LAYAK
107145,0.6317,0,LAYAK
107156,0.4575,0,LAYAK
107219,0.4327,0,LAYAK
107222,0.4997,0,LAYAK
107223,0.8507,1,TIDAK LAYAK
107232,0.5662,0,LAYAK
107245,0.477,0,LAYAK
107246,0.4206,0,LAYAK
107247,0.6734,0,LAYAK
107256,0.162,0,LAYAK
107259,0.1779,0,LAYAK
107260,0.1884,0,LAYAK
107279,0.6449,0,LAYAK
107280,0.4227,0,LAYAK
107281,0.2664,0,LAYAK
107285,0.4505,0,LAYAK
107329,0.1074,0,LAYAK
107337,0.5235,0,LAYAK
107349,0.56,0,LAYAK
107350,0.2254,0,LAYAK
107351,0.1295,0,LAYAK
107359,0.648,0,LAYAK
107391,0.6829,1,TIDAK LAYAK
107394,0.2476,0,LAYAK
107395,0.138,0,LAYAK
107406,0.3741,0,LAYAK
107416,0.6268,0,LAYAK
107417,0.4332,0,LAYAK
107418,0.47,0,LAYAK
107419,0.503,0,LAYAK
107444,0.0402,0,LAYAK
107445,0.304,0,LAYAK
107446,0.6741,0,LAYAK
107460,0.6044,0,LAYAK
107470,0.2159,0,LAYAK
107475,0.5079,0,LAYAK
107520,0.1348,0,LAYAK
107526,0.5534,0,LAYAK
107527,0.1662,0,LAYAK
107530,0.065,0,LAYAK
107532,0.5223,0,LAYAK
107534,0.4386,0,LAYAK
107535,0.5558,0,LAYAK
107554,0.6793,0,LAYAK
107556,0.1857,0,LAYAK
107559,0.3707,0,LAYAK
107561,0.12,0,LAYAK
107564,0.4113,0,LAYAK
107566,0.0893,0,LAYAK
107571,0.3068,0,LAYAK
107590,0.6818,1,TIDAK LAYAK
107602,0.5547,0,LAYAK
107625,0.3685,0,LAYAK
107626,0.895,1,TIDAK LAYAK
107635,0.1596,0,LAYAK
107636,0.3437,0,LAYAK
107645,0.1909,0,LAYAK
107652,0.7568,1,TIDAK LAYAK
107655,0.2421,0,LAYAK
107668,0.389,0,LAYAK
107670,0.2105,0,LAYAK
107677,0.1592,0,LAYAK
107680,0.734,1,TIDAK LAYAK
107683,0.6674,0,LAYAK
107684,0.1457,0,LAYAK
107691,0.475,0,LAYAK
107692,0.3912,0,LAYAK
107703,0.3302,0,LAYAK
107709,0.096,0,LAYAK
107710,0.6317,0,LAYAK
107721,0.7557,1,TIDAK LAYAK
107725,0.7058,1,TIDAK LAYAK
107727,0.2985,0,LAYAK
107739,0.0955,0,LAYAK
107740,0.3978,0,LAYAK
107741,0.3891,0,LAYAK
107747,0.3154,0,LAYAK
107765,0.8597,1,TIDAK LAYAK
107768,0.1064,0,LAYAK
107775,0.6879,1,TIDAK LAYAK
107782,0.7818,1,TIDAK LAYAK
107790,0.2896,0,LAYAK
107801,0.2062,0,LAYAK
107807,0.1953,0,LAYAK
107811,0.177,0,LAYAK
107817,0.5855,0,LAYAK
107826,0.2574,0,LAYAK
107838,0.5461,0,LAYAK
107839,0.3767,0,LAYAK
107843,0.4486,0,LAYAK
107847,0.5963,0,LAYAK
107849,0.6634,0,LAYAK
107850,0.5834,0,LAYAK
107867,0.6227,0,LAYAK
107871,0.5382,0,LAYAK
107908,0.305,0,LAYAK
107913,0.614,0,LAYAK
107927,0.2626,0,LAYAK
107931,0.3531,0,LAYAK
107955,0.2808,0,LAYAK
107962,0.6941,1,TIDAK LAYAK
107977,0.4665,0,LAYAK
107978,0.4621,0,LAYAK
107993,0.1718,0,LAYAK
108010,0.5334,0,LAYAK
108016,0.3966,0,LAYAK
108018,0.8122,1,TIDAK LAYAK
108027,0.7633,1,TIDAK LAYAK
108045,0.8042,1,TIDAK LAYAK
108069,0.5503,0,LAYAK
108082,0.1144,0,LAYAK
108089,0.5338,0,LAYAK
108092,0.1853,0,LAYAK
108106,0.1777,0,LAYAK
108112,0.4806,0,LAYAK
108120,0.5203,0,LAYAK
108122,0.7416,1,TIDAK LAYAK
108135,0.2441,0,LAYAK
108170,0.1474,0,LAYAK
108171,0.3916,0,LAYAK
108177,0.1588,0,LAYAK
108180,0.371,0,LAYAK
108183,0.3507,0,LAYAK
108184,0.1724,0,LAYAK
108185,0.347,0,LAYAK
108192,0.6792,0,LAYAK
108195,0.6608,0,LAYAK
108196,0.5539,0,LAYAK
108218,0.2119,0,LAYAK
108219,0.6686,0,LAYAK
108243,0.4442,0,LAYAK
108249,0.1123,0,LAYAK
108251,0.0792,0,LAYAK
108274,0.3884,0,LAYAK
108280,0.8793,1,TIDAK LAYAK
108289,0.2533,0,LAYAK
108292,0.3145,0,LAYAK
108295,0.3828,0,LAYAK
108327,0.207,0,LAYAK
108332,0.3501,0,LAYAK
108346,0.3301,0,LAYAK
108349,0.747,1,TIDAK LAYAK
108353,0.4312,0,LAYAK
108362,0.3777,0,LAYAK
108363,0.1857,0,LAYAK
108377,0.8648,1,TIDAK LAYAK
108378,0.6068,0,LAYAK
108381,0.2225,0,LAYAK
108383,0.5553,0,LAYAK
108390,0.5435,0,LAYAK
108407,0.1853,0,LAYAK
108408,0.3067,0,LAYAK
108411,0.4273,0,LAYAK
108412,0.3858,0,LAYAK
108419,0.4778,0,LAYAK
108436,0.7403,1,TIDAK LAYAK
108437,0.789,1,TIDAK LAYAK
108438,0.4896,0,LAYAK
108441,0.3151,0,LAYAK
108448,0.2036,0,LAYAK
108449,0.4461,0,LAYAK
108466,0.1035,0,LAYAK
108467,0.6829,1,TIDAK LAYAK
108473,0.4006,0,LAYAK
108474,0.5542,0,LAYAK
108476,0.2528,0,LAYAK
108479,0.2299,0,LAYAK
108486,0.0443,0,LAYAK
108493,0.2454,0,LAYAK
108501,0.2422,0,LAYAK
108506,0.7191,1,TIDAK LAYAK
108510,0.4814,0,LAYAK
108511,0.2158,0,LAYAK
108514,0.4058,0,LAYAK
108517,0.1898,0,LAYAK
108519,0.5357,0,LAYAK
108522,0.1317,0,LAYAK
108548,0.6636,0,LAYAK
108554,0.4996,0,LAYAK
108555,0.4215,0,LAYAK
108559,0.5155,0,LAYAK
108562,0.2751,0,LAYAK
108571,0.4769,0,LAYAK
108572,0.235,0,LAYAK
108579,0.5006,0,LAYAK
108583,0.1606,0,LAYAK
108584,0.1912,0,LAYAK
108592,0.2799,0,LAYAK
108602,0.1584,0,LAYAK
108609,0.3334,0,LAYAK
108613,0.5822,0,LAYAK
108616,0.6015,0,LAYAK
108618,0.4689,0,LAYAK
108620,0.2228,0,LAYAK
108643,0.2132,0,LAYAK
108649,0.4049,0,LAYAK
108654,0.7102,1,TIDAK LAYAK
108655,0.149,0,LAYAK
108656,0.322,0,LAYAK
108667,0.3638,0,LAYAK
108668,0.6353,0,LAYAK
108682,0.5215,0,LAYAK
108690,0.3825,0,LAYAK
108691,0.4429,0,LAYAK
108692,0.4927,0,LAYAK
108695,0.356,0,LAYAK
108699,0.1791,0,LAYAK
108710,0.7165,1,TIDAK LAYAK
108718,0.6336,0,LAYAK
108739,0.6214,0,LAYAK
108740,0.1852,0,LAYAK
108741,0.0677,0,LAYAK
108742,0.3582,0,LAYAK
108763,0.0507,0,LAYAK
108767,0.6709,0,LAYAK
108769,0.5785,0,LAYAK
108779,0.6858,1,TIDAK LAYAK
108788,0.3747,0,LAYAK
108801,0.1699,0,LAYAK
108802,0.4019,0,LAYAK
108810,0.4029,0,LAYAK
108811,0.2191,0,LAYAK
108813,0.1939,0,LAYAK
108814,0.6338,0,LAYAK
108825,0.2551,0,LAYAK
108826,0.4663,0,LAYAK
108830,0.5391,0,LAYAK
108834,0.3599,0,LAYAK
108852,0.1536,0,LAYAK
108887,0.7028,1,TIDAK LAYAK
108901,0.5239,0,LAYAK
108908,0.1476,0,LAYAK
108910,0.3736,0,LAYAK
108920,0.4594,0,LAYAK
108922,0.1699,0,LAYAK
108929,0.7208,1,TIDAK LAYAK
108930,0.1756,0,LAYAK
108937,0.5241,0,LAYAK
108938,0.2792,0,LAYAK
108943,0.5428,0,LAYAK
108948,0.1653,0,LAYAK
108953,0.4886,0,LAYAK
108956,0.5901,0,LAYAK
108965,0.1185,0,LAYAK
108985,0.6439,0,LAYAK
108986,0.5739,0,LAYAK
108987,0.3175,0,LAYAK
108990,0.1624,0,LAYAK
108991,0.2773,0,LAYAK
108993,0.8411,1,TIDAK LAYAK
109000,0.4114,0,LAYAK
109001,0.6116,0,LAYAK
109012,0.8251,1,TIDAK LAYAK
109014,0.3249,0,LAYAK
109015,0.7576,1,TIDAK LAYAK
109021,0.3284,0,LAYAK
109037,0.4,0,LAYAK
109042,0.661,0,LAYAK
109044,0.2719,0,LAYAK
109046,0.7327,1,TIDAK LAYAK
109064,0.0332,0,LAYAK
109084,0.4598,0,LAYAK
109086,0.4269,0,LAYAK
109092,0.1365,0,LAYAK
109093,0.6674,0,LAYAK
109100,0.5897,0,LAYAK
109101,0.1058,0,LAYAK
109110,0.2155,0,LAYAK
109114,0.732,1,TIDAK LAYAK
109126,0.4744,0,LAYAK
109152,0.1911,0,LAYAK
109162,0.5266,0,LAYAK
109167,0.2286,0,LAYAK
109168,0.6336,0,LAYAK
109169,0.1604,0,LAYAK
109179,0.4151,0,LAYAK
109184,0.5136,0,LAYAK
109191,0.5804,0,LAYAK
109192,0.2942,0,LAYAK
109193,0.1038,0,LAYAK
109196,0.3715,0,LAYAK
109206,0.5015,0,LAYAK
109210,0.146,0,LAYAK
109244,0.6299,0,LAYAK
109249,0.1877,0,LAYAK
109273,0.2393,0,LAYAK
109276,0.8265,1,TIDAK LAYAK
109281,0.2314,0,LAYAK
109287,0.3695,0,LAYAK
109297,0.5255,0,LAYAK
109298,0.4082,0,LAYAK
109306,0.3308,0,LAYAK
109309,0.4864,0,LAYAK
109321,0.7266,1,TIDAK LAYAK
109328,0.7078,1,TIDAK LAYAK
109336,0.275,0,LAYAK
109342,0.3609,0,LAYAK
109346,0.1404,0,LAYAK
109347,0.5049,0,LAYAK
109348,0.6067,0,LAYAK
109362,0.6098,0,LAYAK
109363,0.1232,0,LAYAK
109367,0.3039,0,LAYAK
109370,0.1047,0,LAYAK
109393,0.5549,0,LAYAK
109405,0.2533,0,LAYAK
109413,0.5037,0,LAYAK
109414,0.8352,1,TIDAK LAYAK
109421,0.3168,0,LAYAK
109427,0.5557,0,LAYAK
109428,0.2771,0,LAYAK
109429,0.7087,1,TIDAK LAYAK
109437,0.241,0,LAYAK
109443,0.2584,0,LAYAK
109461,0.4281,0,LAYAK
109468,0.3591,0,LAYAK
109469,0.2025,0,LAYAK
109471,0.5865,0,LAYAK
109479,0.4316,0,LAYAK
109484,0.2258,0,LAYAK
109501,0.5524,0,LAYAK
109505,0.228,0,LAYAK
109535,0.228,0,LAYAK
109539,0.0983,0,LAYAK
109544,0.4861,0,LAYAK
109545,0.1056,0,LAYAK
109551,0.609,0,LAYAK
109553,0.2571,0,LAYAK
109555,0.3581,0,LAYAK
109561,0.4328,0,LAYAK
109580,0.1865,0,LAYAK
109583,0.7524,1,TIDAK LAYAK
109593,0.7037,1,TIDAK LAYAK
109604,0.4597,0,LAYAK
109620,0.3663,0,LAYAK
109635,0.2302,0,LAYAK
109637,0.844,1,TIDAK LAYAK
109638,0.4996,0,LAYAK
109642,0.2897,0,LAYAK
109649,0.2122,0,LAYAK
109652,0.2837,0,LAYAK
109656,0.1815,0,LAYAK
109663,0.4044,0,LAYAK
109696,0.7712,1,TIDAK LAYAK
109700,0.6694,0,LAYAK
109709,0.544,0,LAYAK
109735,0.2608,0,LAYAK
109740,0.2879,0,LAYAK
109741,0.3605,0,LAYAK
109749,0.4568,0,LAYAK
109764,0.2512,0,LAYAK
109771,0.5232,0,LAYAK
109772,0.1323,0,LAYAK
109773,0.697,1,TIDAK LAYAK
109798,0.3025,0,LAYAK
109802,0.6631,0,LAYAK
109804,0.303,0,LAYAK
109813,0.3696,0,LAYAK
109818,0.5578,0,LAYAK
109848,0.3411,0,LAYAK
109850,0.1387,0,LAYAK
109851,0.3785,0,LAYAK
109855,0.1052,0,LAYAK
109871,0.8642,1,TIDAK LAYAK
109877,0.4865,0,LAYAK
109883,0.0679,0,LAYAK
109886,0.1664,0,LAYAK
109905,0.5095,0,LAYAK
109936,0.8354,1,TIDAK LAYAK
109950,0.4168,0,LAYAK
109958,0.4713,0,LAYAK
109959,0.4912,0,LAYAK
109969,0.2569,0,LAYAK
109971,0.172,0,LAYAK
109984,0.2448,0,LAYAK
109985,0.6536,0,LAYAK
109988,0.244,0,LAYAK
109992,0.3384,0,LAYAK
110005,0.4814,0,LAYAK
110009,0.5769,0,LAYAK
110011,0.733,1,TIDAK LAYAK
110014,0.2725,0,LAYAK
110026,0.2222,0,LAYAK
110042,0.3142,0,LAYAK
110058,0.1412,0,LAYAK
110069,0.4701,0,LAYAK
110080,0.2513,0,LAYAK
110087,0.3899,0,LAYAK
110091,0.3731,0,LAYAK
110094,0.3252,0,LAYAK
110098,0.6815,1,TIDAK LAYAK
110105,0.3438,0,LAYAK
110117,0.4032,0,LAYAK
110136,0.6631,0,LAYAK
110138,0.5967,0,LAYAK
110149,0.4995,0,LAYAK
110164,0.6593,0,LAYAK
110202,0.4607,0,LAYAK
110212,0.1074,0,LAYAK
110226,0.0991,0,LAYAK
110236,0.1464,0,LAYAK
110249,0.1888,0,LAYAK
110257,0.3883,0,LAYAK
110258,0.1349,0,LAYAK
110277,0.179,0,LAYAK
110282,0.4482,0,LAYAK
110284,0.2664,0,LAYAK
110286,0.467,0,LAYAK
110289,0.2086,0,LAYAK
110304,0.0728,0,LAYAK
110319,0.3766,0,LAYAK
110324,0.3933,0,LAYAK
110326,0.204,0,LAYAK
110335,0.5012,0,LAYAK
110337,0.4587,0,LAYAK
110338,0.379,0,LAYAK
110343,0.1897,0,LAYAK
110345,0.2559,0,LAYAK
110347,0.6776,0,LAYAK
110355,0.0583,0,LAYAK
110359,0.4165,0,LAYAK
110360,0.516,0,LAYAK
110364,0.5862,0,LAYAK
110371,0.5201,0,LAYAK
110372,0.2435,0,LAYAK
110376,0.4469,0,LAYAK
110379,0.5057,0,LAYAK
110380,0.434,0,LAYAK
110393,0.5385,0,LAYAK
110401,0.7653,1,TIDAK LAYAK
110406,0.2233,0,LAYAK
110411,0.4437,0,LAYAK
110416,0.3302,0,LAYAK
110420,0.0818,0,LAYAK
110443,0.1674,0,LAYAK
110465,0.3747,0,LAYAK
110468,0.2015,0,LAYAK
110469,0.6759,0,LAYAK
110471,0.6734,0,LAYAK
110487,0.8251,1,TIDAK LAYAK
110491,0.5578,0,LAYAK
110504,0.4729,0,LAYAK
110547,0.484,0,LAYAK
110550,0.124,0,LAYAK
110559,0.7203,1,TIDAK LAYAK
110578,0.4977,0,LAYAK
110582,0.6208,0,LAYAK
110590,0.3433,0,LAYAK
110598,0.5227,0,LAYAK
110601,0.7806,1,TIDAK LAYAK
110602,0.2579,0,LAYAK
110604,0.3309,0,LAYAK
110625,0.7041,1,TIDAK LAYAK
110626,0.683,1,TIDAK LAYAK
110636,0.7449,1,TIDAK LAYAK
110637,0.5009,0,LAYAK
110638,0.6587,0,LAYAK
110646,0.2232,0,LAYAK
110648,0.2104,0,LAYAK
110652,0.354,0,LAYAK
110681,0.2093,0,LAYAK
110682,0.5,0,LAYAK
110687,0.5634,0,LAYAK
110691,0.1479,0,LAYAK
110694,0.1777,0,LAYAK
110695,0.3333,0,LAYAK
110696,0.7004,1,TIDAK LAYAK
110708,0.1657,0,LAYAK
110710,0.2821,0,LAYAK
110717,0.3673,0,LAYAK
110730,0.4016,0,LAYAK
110740,0.317,0,LAYAK
110742,0.3311,0,LAYAK
110747,0.3496,0,LAYAK
110761,0.4978,0,LAYAK
110766,0.2404,0,LAYAK
110769,0.1878,0,LAYAK
110774,0.5278,0,LAYAK
110803,0.2231,0,LAYAK
110805,0.2409,0,LAYAK
110809,0.7833,1,TIDAK LAYAK
110827,0.2828,0,LAYAK
110832,0.18,0,LAYAK
110839,0.4713,0,LAYAK
110859,0.7052,1,TIDAK LAYAK
110861,0.0878,0,LAYAK
110863,0.688,1,TIDAK LAYAK
110865,0.5544,0,LAYAK
110881,0.5436,0,LAYAK
110889,0.2724,0,LAYAK
110891,0.2478,0,LAYAK
110894,0.1288,0,LAYAK
110895,0.6773,0,LAYAK
110907,0.8626,1,TIDAK LAYAK
110914,0.5367,0,LAYAK
110933,0.1011,0,LAYAK
110934,0.0434,0,LAYAK
110937,0.3822,0,LAYAK
110953,0.1091,0,LAYAK
110954,0.5776,0,LAYAK
110958,0.6704,0,LAYAK
110970,0.4187,0,LAYAK
110974,0.4581,0,LAYAK
110977,0.8107,1,TIDAK LAYAK
110989,0.0612,0,LAYAK
110993,0.8962,1,TIDAK LAYAK
110994,0.7263,1,TIDAK LAYAK
111018,0.0801,0,LAYAK
111019,0.1945,0,LAYAK
111030,0.4913,0,LAYAK
111032,0.3032,0,LAYAK
111041,0.3326,0,LAYAK
111045,0.2685,0,LAYAK
111048,0.0419,0,LAYAK
111052,0.2988,0,LAYAK
111070,0.7788,1,TIDAK LAYAK
111084,0.6507,0,LAYAK
111091,0.4965,0,LAYAK
111104,0.0687,0,LAYAK
111108,0.4475,0,LAYAK
111112,0.171,0,LAYAK
111127,0.0825,0,LAYAK
111142,0.4958,0,LAYAK
111146,0.7468,1,TIDAK LAYAK
111165,0.3236,0,LAYAK
111168,0.2114,0,LAYAK
111169,0.8702,1,TIDAK LAYAK
111172,0.2292,0,LAYAK
111173,0.097,0,LAYAK
111174,0.6834,1,TIDAK LAYAK
111175,0.6312,0,LAYAK
111176,0.3121,0,LAYAK
111177,0.4358,0,LAYAK
111180,0.1146,0,LAYAK
111182,0.204,0,LAYAK
111192,0.134,0,LAYAK
111194,0.5985,0,LAYAK
111196,0.7542,1,TIDAK LAYAK
111197,0.2898,0,LAYAK
111198,0.2639,0,LAYAK
111205,0.3088,0,LAYAK
111207,0.3641,0,LAYAK
111222,0.052,0,LAYAK
111228,0.4932,0,LAYAK
111233,0.1308,0,LAYAK
111256,0.1147,0,LAYAK
111258,0.0786,0,LAYAK
111262,0.3121,0,LAYAK
111263,0.6352,0,LAYAK
111267,0.055,0,LAYAK
111269,0.3726,0,LAYAK
111276,0.2903,0,LAYAK
111277,0.7438,1,TIDAK LAYAK
111279,0.6056,0,LAYAK
111290,0.1811,0,LAYAK
111294,0.0751,0,LAYAK
111295,0.3597,0,LAYAK
111315,0.5987,0,LAYAK
111318,0.3488,0,LAYAK
111327,0.2133,0,LAYAK
111328,0.4877,0,LAYAK
111332,0.5889,0,LAYAK
111338,0.1262,0,LAYAK
111343,0.681,1,TIDAK LAYAK
111344,0.2795,0,LAYAK
111345,0.8312,1,TIDAK LAYAK
111347,0.2802,0,LAYAK
111356,0.1774,0,LAYAK
111359,0.5594,0,LAYAK
111367,0.3069,0,LAYAK
111368,0.0822,0,LAYAK
111391,0.759,1,TIDAK LAYAK
111408,0.0423,0,LAYAK
111412,0.4462,0,LAYAK
111419,0.7251,1,TIDAK LAYAK
111422,0.2677,0,LAYAK
111423,0.8255,1,TIDAK LAYAK
111439,0.3317,0,LAYAK
111452,0.8269,1,TIDAK LAYAK
111456,0.3723,0,LAYAK
111467,0.2484,0,LAYAK
111478,0.6027,0,LAYAK
111482,0.2496,0,LAYAK
111488,0.6214,0,LAYAK
111503,0.5254,0,LAYAK
111510,0.2246,0,LAYAK
111512,0.1113,0,LAYAK
111518,0.4946,0,LAYAK
111532,0.5953,0,LAYAK
111537,0.0606,0,LAYAK
111541,0.6767,0,LAYAK
111544,0.5483,0,LAYAK
111550,0.0782,0,LAYAK
111554,0.6285,0,LAYAK
111560,0.7793,1,TIDAK LAYAK
111566,0.2663,0,LAYAK
111567,0.7574,1,TIDAK LAYAK
111592,0.3659,0,LAYAK
111618,0.6449,0,LAYAK
111620,0.4769,0,LAYAK
111627,0.2373,0,LAYAK
111641,0.7362,1,TIDAK LAYAK
111646,0.8174,1,TIDAK LAYAK
111652,0.2425,0,LAYAK
111657,0.1558,0,LAYAK
111664,0.4858,0,LAYAK
111665,0.4758,0,LAYAK
111669,0.1659,0,LAYAK
111673,0.1755,0,LAYAK
111687,0.125,0,LAYAK
111688,0.3537,0,LAYAK
111689,0.2399,0,LAYAK
111694,0.6146,0,LAYAK
111695,0.2589,0,LAYAK
111698,0.3588,0,LAYAK
111703,0.0493,0,LAYAK
111709,0.1112,0,LAYAK
111712,0.206,0,LAYAK
111715,0.5065,0,LAYAK
111724,0.3343,0,LAYAK
111730,0.228,0,LAYAK
111747,0.2419,0,LAYAK
111760,0.2581,0,LAYAK
111761,0.1977,0,LAYAK
111763,0.3444,0,LAYAK
111776,0.1982,0,LAYAK
111777,0.1596,0,LAYAK
111781,0.1622,0,LAYAK
111793,0.3895,0,LAYAK
111804,0.8458,1,TIDAK LAYAK
111810,0.6881,1,TIDAK LAYAK
111816,0.3236,0,LAYAK
111818,0.5328,0,LAYAK
111830,0.1943,0,LAYAK
111832,0.3,0,LAYAK
111841,0.0951,0,LAYAK
111842,0.1425,0,LAYAK
111843,0.311,0,LAYAK
111846,0.4575,0,LAYAK
111848,0.7743,1,TIDAK LAYAK
111856,0.1411,0,LAYAK
111857,0.0615,0,LAYAK
111877,0.2112,0,LAYAK
111882,0.2515,0,LAYAK
111883,0.3893,0,LAYAK
111891,0.0906,0,LAYAK
111893,0.209,0,LAYAK
111901,0.2862,0,LAYAK
111912,0.2494,0,LAYAK
111913,0.1699,0,LAYAK
111955,0.2553,0,LAYAK
111958,0.2959,0,LAYAK
111960,0.6632,0,LAYAK
111967,0.2983,0,LAYAK
